"Violation County","House Number","Street Name","Violation Post Code","Violation Precinct","count"
"K","163","Elton St","SPCL","75.0","1"
"NY","839","11th Ave","14","18.0","1"
"BX","2542","Marion Ave","31","52.0","1"
"NY","205","W 76th St","52","20.0","1"
"NY","1629","1st Ave","57","19.0","1"
"K","33","1st Pl","55","76.0","1"
"K","3010","Avenue M","A","61.0","1"
"NY","174","W 136th St","L","32.0","1"
"BX","1940","Clinton Ave","12","48.0","1"
"K","409","Halsey St","SPCL","77.0","1"
"NY","68","E 78th St","56","19.0","1"
"Q","34-35","74th St","R","115.0","1"
"NY","761","6th Ave","22","13.0","1"
"Q","112-20","Queens Blvd","10","112.0","1"
"NY","142","Wooster St","59","1.0","1"
"NY","1791","Lexington Ave","25","23.0","1"
"NY","211","W 71st St","15","20.0","1"
"Q","N","77th Ave","A","102.0","1"
"Q","123-25","82nd Ave","12","102.0","1"
"BX","3009","Westchester Ave","06","45.0","1"
"NY","580","8th Ave","22","14.0","1"
"NY","121","W 72nd St","24","20.0","1"
"NY","30","W 61st St","01","20.0","1"
"NY","500","Broadway","16","34.0","1"
"K","448","Rogers Ave","01","71.0","1"
"K","2010","Atlantic Ave","09","77.0","1"
"K","126","Franklin Ave","C","88.0","1"
"Q","E","160th St","20","103.0","1"
"Q","37-05","79th St","11-A","114.0","1"
"NY","321","Greenwich St","043","1.0","1"
"NY","30","E 9th St","52","6.0","1"
"NY","8","E 47th St","08","18.0","1"
"NY","292","Madison Ave","08","14.0","1"
"NY","348","W 38th St","04","14.0","1"
"Q","87-10","101st Ave","O","102.0","1"
"K","1729","58th St","40","62.0","1"
"K","W","Shore Pky","21","68.0","1"
"K","180","Church Ave","S","70.0","1"
"K","639","St Johns Pl","Pitk","77.0","1"
"Q","84-18","37th Ave","50-A","115.0","1"
"NY","137","E 27th St","23","13.0","1"
"NY","130","W 54th St","18","18.0","1"
"NY","40","E 94th St","36","19.0","1"
"K","227","Richmond St","Pitk","75.0","1"
"Q","106-42","155th St","M","103.0","1"
"NY","135","E 64th St","63","19.0","1"
"Q","31-90","Steinway St","24-P","114.0","1"
"K","6415","18th Ave","40","66.0","1"
"NY","170","5th Ave","14","13.0","1"
"NY","E","Pine St","51","1.0","1"
"K","2435","E 11th St","46","61.0","1"
"Q","N","115th St","40","102.0","1"
"NY","930","5th Ave","39","19.0","1"
"Q","88-33","146th St","SC1","103.0","1"
"Q","148-07","Jamaica Ave","19","103.0","1"
"K","W","Vanderbilt Ave","CC2","75.0","1"
"K","1712","Avenue U","34","61.0","1"
"K","1117","53rd St","S","66.0","1"
"NY","186","2nd Ave","67","9.0","1"
"NY","100","W 92nd St","47","24.0","1"
"K","1892","E 14th St","03","61.0","1"
"Q","21-11","37th St","52-A","114.0","1"
"K","3522","Avenue M","16","63.0","1"
"K","147","Skillman St","CC2","79.0","1"
"K","145","Hale Ave","CC2","75.0","1"
"NY","1700","York Ave","A","19.0","1"
"NY","459","Park Ave South","21","13.0","1"
"NY","N","E 87th St","55","19.0","1"
"Q","10509","Queens Blvd","07","112.0","1"
"Q","154-08","35th Ave","50-A","109.0","1"
"NY","81","Irving Pl","06","13.0","1"
"Q","80-46","Jamaica Ave","36","102.0","1"
"NY","284","Mott St","03","7.0","1"
"Q","37-12","94th St","21","115.0","1"
"BX","2567","Decatur Ave","51","52.0","1"
"R","E","Warren St","06-A","120.0","1"
"Q","94-08","Astoria Blvd","16","115.0","1"
"NY","2571","Broadway","44","20.0","1"
"Q","E","84th St","11","115.0","1"
"Q","61-10","Woodside Ave","99","115.0","1"
"NY","41","E 28th St","07","13.0","1"
"NY","415","W 13th St","01","6.0","1"
"NY","41","W 11th St","08","6.0","1"
"NY","129","Hillside Ave","20","34.0","1"
"BX","3959","White Plains Rd","01","47.0","1"
"NY","2687","Broadway","54","24.0","1"
"BX","2483","Tiebout Ave","27","46.0","1"
"NY","94","Rivington St","058","7.0","1"
"BX","713","E Tremont Ave","03","48.0","1"
"NY","135","W 50th St","21","18.0","1"
"R","169","Port Richmond Ave","02-P","121.0","1"
"R","755","Forest Ave","04-P","121.0","1"
"BX","5977","Broadway","54","50.0","1"
"BX","105E","E 183rd St","66","52.0","1"
"Q","N","38th St","29-A","114.0","1"
"K","151","Skillman St","C","79.0","1"
"Q","W","Van Wyck Expy","38","106.0","1"
"K","401","Atlantic Ave","SPCL","84.0","1"
"BX","303","Bronx River Ave","43","43.0","1"
"Q","89-26","163rd St","19","103.0","1"
"BX","3424","Kossuth Ave","23","52.0","1"
"K","224","Java St","17","94.0","1"
"NY","488","7th Ave","19","14.0","1"
"NY","58-18","3rd Ave","02","17.0","1"
"NY","S","Park Pl","M","1.0","1"
"K","801","Bedford Ave","15","79.0","1"
"Q","38-08","147th St","08-A","109.0","1"
"NY","1088","Park Ave","60","19.0","1"
"NY","1130","Madison Ave","60","19.0","1"
"K","10","Wyckoff St","55","76.0","1"
"NY","287","Park Ave South","15","13.0","1"
"K","1679","E 3rd St","04","61.0","1"
"NY","48","Bond St","058","9.0","1"
"K","958","Ocean Pky","51","70.0","1"
"K","287","Blake Ave","SPCL","73.0","1"
"Q","W","Collins Pl","C","109.0","1"
"NY","2140","3rd Ave","46","25.0","1"
"NY","12","W 68th St","14","20.0","1"
"NY","1425","Lexington Ave","08","19.0","1"
"BX","909","Other-See Comments","A","41.0","1"
"NY","180","Riverside Blvd","G","20.0","1"
"Q","72-12","62nd St","27","104.0","1"
"Q","63-06","39th Ave","11-P","108.0","1"
"NY","N","W 41st St","33","14.0","1"
"BX","1555","Bruckner Blvd","43","43.0","1"
"K","595","20th St","J","72.0","1"
"K","364","Rockaway Pky","J","67.0","1"
"NY","21","W 58th St","19","18.0","1"
"K","9522","Kings Hwy","N","67.0","1"
"K","1002","Brighton Beach Ave","N","60.0","1"
"Q","95-19","64th Rd","08","112.0","1"
"NY","304","W 40th St","38","14.0","1"
"NY","3","Stone St","007","1.0","1"
"K","438","86th St","40","68.0","1"
"K","1424","E 7th St","05","66.0","1"
"K","379","Myrtle Ave","06","88.0","1"
"Q","S","110th Ave","H","103.0","1"
"NY","939","8th Ave","07","18.0","1"
"K","121","Pacific St","SPCL","84.0","1"
"Q","107-02","Liberty Ave","39","106.0","1"
"NY","58-60","Elizabeth St","032","5.0","1"
"NY","24","Charlton St","027","1.0","1"
"K","405","Hart St","SPCL","81.0","1"
"NY","131","Sullivan St","J","6.0","1"
"Q","35-52","Steinway St","25","114.0","1"
"BX","1982","Mapes Ave","48","48.0","1"
"NY","222","E 93rd St","56","19.0","1"
"NY","18","St Marks Pl","L","9.0","1"
"Q","135-12","Roosevelt Ave","06-A","109.0","1"
"Q","136-17","41st Ave","05-A","109.0","1"
"BX","W","Ogden Ave","40","44.0","1"
"K","355","1st St","09","78.0","1"
"K","124","91st St","21","68.0","1"
"Q","N","Jackson Ave","S","108.0","1"
"Q","W","212th St","Y","111.0","1"
"Q","104-16","Northern Blvd","G-AM","115.0","1"
"K","127","Pennsylvania Ave","07","75.0","1"
"Q","48-01","48th Ave","H-AM","108.0","1"
"K","S","Leonard St","SPCL","90.0","1"
"Q","40-13","Main St","04","109.0","1"
"NY","143","W 40th St","37","14.0","1"
"NY","413","2nd Ave","01","13.0","1"
"NY","N","W 24th St","17","13.0","1"
"NY","N","W 30th St","17","13.0","1"
"Q","75-59","Metropolitan Ave","29","104.0","1"
"Q","N","39th Ave","19-A","114.0","1"
"NY","86","E 4th St","075","9.0","1"
"NY","49","1st Ave","037","9.0","1"
"NY","225","W 86th St","52","24.0","1"
"NY","1189","1st Ave","27","19.0","1"
"Q","72-15","37th Ave","42","108.0","1"
"Q","64-05","Metropolitan Ave","A","104.0","1"
"Q","E","103rd Ave","T","106.0","1"
"BX","1064","Carroll Pl","61","44.0","1"
"K","85","Smith St","06","84.0","1"
"NY","446","W 19th St","E","13.0","1"
"NY","1761","3rd Ave","75","23.0","1"
"BX","61","E 182nd St","53","46.0","1"
"NY","1345","2nd Ave","CC1","19.0","1"
"NY","996","Amsterdam Ave","37","24.0","1"
"Q","21-31","76th St","24-A","114.0","1"
"NY","301","8th Ave","19","13.0","1"
"NY","338","W 23rd St","17","10.0","1"
"NY","02","Astor Pl","071","9.0","1"
"NY","34","E 30th St","10","14.0","1"
"BX","2141","Barnes Ave","18","49.0","1"
"Q","133-51","41st Ave","01-P","109.0","1"
"Q","31-35","31st St","27-P","114.0","1"
"BX","E","Reservoir Oval","31","52.0","1"
"NY","150","E 38th St","20","14.0","1"
"NY","412","3rd Ave","13","14.0","1"
"Q","90-48","201st St","E","103.0","1"
"Q","S","93rd Ave","C","105.0","1"
"NY","350","W Broadway","L","1.0","1"
"BX","2425","Arthur Ave","34","48.0","1"
"BX","676","E 222nd St","18","47.0","1"
"Q","E","191st St","CC1","113.0","1"
"Q","S","150th Dr","P","105.0","1"
"NY","85","Broad St","014","1.0","1"
"Q","21-61","31st St","H","114.0","1"
"K","285","13th St","56","78.0","1"
"NY","160","E 39th St","28","17.0","1"
"BX","1424","Crotona Park","G","42.0","1"
"Q","30-05","30th Ave","30-P","114.0","1"
"NY","428","W 16th St","99","10.0","1"
"K","152","Grattan St","Trai","83.0","1"
"NY","338","E 23rd St","20","17.0","1"
"R","204","Simonson Ave","01-P","121.0","1"
"K","372","3rd St","56","78.0","1"
"NY","2110","Madison Ave","C","25.0","1"
"NY","120","E 85th St","62","19.0","1"
"Q","147-11","Hawthorne Ave","Y","109.0","1"
"BX","1940","Webster Ave","38","48.0","1"
"K","565","85th St","E","68.0","1"
"NY","27","Catherine St","95","5.0","1"
"NY","212","W 17th St","04","10.0","1"
"Q","106-09","Rockaway Blvd","14","106.0","1"
"Q","85-42","Grand Ave","L","110.0","1"
"Q","N","Rust St","A","104.0","1"
"NY","427","E 87th St","52","19.0","1"
"Q","43-45","41st St","28","108.0","1"
"NY","W","Manhattan Ave","L","28.0","1"
"K","92","Bay 11th St","21","68.0","1"
"K","550","86th St","32","68.0","1"
"Q","37-05","79th St","04-P","115.0","1"
"NY","228","Nagle Ave","01","34.0","1"
"NY","134","W 37th St","A","14.0","1"
"NY","256","W 52nd St","15","18.0","1"
"NY","455","Park Ave South","01","14.0","1"
"K","614","E 16th St","CC1","70.0","1"
"Q","97-16","66th Ave","08","112.0","1"
"NY","1146-48","Lexington Ave","60","19.0","1"
"NY","530","5th Ave","02","17.0","1"
"K","69","Bay 20th St","W","62.0","1"
"K","154","Hicks St","SPCL","84.0","1"
"Q","50-05","47th Ave","P","108.0","1"
"Q","32-77","Steinway St","P","114.0","1"
"Q","78-36","Metropolitan Ave","A","102.0","1"
"BX","W","Lincoln Ave","C","48.0","1"
"BX","4212","White Plains Rd","21","47.0","1"
"Q","97-15","Alstyne Ave","N","110.0","1"
"NY","31","W 126th St","62","28.0","1"
"Q","W","58th St","A","104.0","1"
"Q","163-15","Northern Blvd","07-A","109.0","1"
"NY","120","E 85th St","04","19.0","1"
"BX","1059","Ward Ave","A","43.0","1"
"BX","3380","3rd Ave","40","42.0","1"
"NY","315","W 90th St","18","24.0","1"
"NY","61","Isham St","A","34.0","1"
"K","8800","E 88th St","29","67.0","1"
"NY","215","E 85th St","C","19.0","1"
"NY","184","Lexington Ave","01","13.0","1"
"BX","3536","Tryon Ave","01","52.0","1"
"Q","98-19","Northern Blvd","15","115.0","1"
"NY","N","E 80th St","41","19.0","1"
"Q","133-14","41st Ave","04-P","109.0","1"
"BX","434","Croes Ave","12","43.0","1"
"Q","79-59","Myrtle Ave","K","104.0","1"
"Q","86-13","122nd St","G","102.0","1"
"Q","16411","Chapin Pky","R","107.0","1"
"Q","6749","150th St","O","107.0","1"
"K","466","Pulaski St","R","83.0","1"
"Q","49-16","30th Ave","26-A","114.0","1"
"Q","147-14","Jamaica Ave","18","103.0","1"
"K","939","Metropolitan Ave","03","90.0","1"
"K","106","Scholes St","03","90.0","1"
"K","280","Frost St","14","94.0","1"
"NY","419","Park Ave South","23","13.0","1"
"NY","19","W 26th St","19","13.0","1"
"K","2468","86th St","06","62.0","1"
"K","N","New Utrecht Ave","01","66.0","1"
"Q","104-05","37th Dr","06-A","115.0","1"
"NY","162","W 72nd St","44","20.0","1"
"K","39","Locust St","03","83.0","1"
"Q","23-05","31st St","52-P","114.0","1"
"NY","1089","6th Ave","99","18.0","1"
"NY","236A","W 40th St","21","14.0","1"
"Q","36-24","Crescent St","25","114.0","1"
"NY","241","E 58th St","07","17.0","1"
"K","W","Avenue P","33","62.0","1"
"Q","31-64","34th St","24","114.0","1"
"NY","426","W 45th St","24","18.0","1"
"NY","123","Avenue C","O","9.0","1"
"NY","60","Beaver St","034","1.0","1"
"NY","38","Dominick St","019","1.0","1"
"NY","362","E 10th St","30","9.0","1"
"NY","N","Waverly Pl","44","6.0","1"
"NY","N","E 4th St","44","6.0","1"
"R","501","Jewett Ave","05-A","120.0","1"
"NY","S","E 58th St","07","14.0","1"
"Q","37-47","57th St","P","108.0","1"
"NY","145","W 72nd St","54","20.0","1"
"NY","539","W 163rd St","10","33.0","1"
"BX","1425","Crotona Ave","42","42.0","1"
"NY","1771","1st Ave","33","19.0","1"
"BX","2850","Bronx Park East","N","47.0","1"
"Q","79-01","37th Ave","10","115.0","1"
"NY","1760","2nd Ave","30","19.0","1"
"NY","2436","Broadway","39","24.0","1"
"Q","1412","30th Ave","06","114.0","1"
"K","135","Joralemon St","02","84.0","1"
"NY","121","Avenue A","L","9.0","1"
"NY","1689","1st Ave","27","19.0","1"
"K","112","Bergen St","SPCL","84.0","1"
"Q","33-14","Steinway St","27","114.0","1"
"K","816","53rd St","43","72.0","1"
"Q","W","Main St","09","107.0","1"
"NY","239","E 116th St","56","25.0","1"
"NY","N","Albany St","N","1.0","1"
"NY","561","7th Ave","26","14.0","1"
"BX","1450","E Gun Hill Rd","06","47.0","1"
"BX","2154","White Plains Rd","11","49.0","1"
"Q","83-77","116th St","14","102.0","1"
"NY","101","Wall St","71","1.0","1"
"NY","48","Orchard St","43","7.0","1"
"NY","160","Spring St","45","1.0","1"
"K","199","St Nicholas Ave","17","83.0","1"
"NY","1100","Avenue of the Americ","26","18.0","1"
"BX","2507","3rd Ave","01","40.0","1"
"K","887","Lexington Ave","SPCL","81.0","1"
"BX","2469","Grand Concourse","18","46.0","1"
"K","1181","E 12th St","R","70.0","1"
"K","234","4th Ave","C1","78.0","1"
"BX","N","Reservoir Ave","41","52.0","1"
"NY","100","Lenox Ave","32","28.0","1"
"NY","254","Manhattan Ave","22","28.0","1"
"K","4624","Avenue K","35","63.0","1"
"NY","74","5th Ave","69","6.0","1"
"NY","200","E 84th St","73","19.0","1"
"Q","147-52","84th Rd","01","107.0","1"
"NY","229","E 49th St","06","17.0","1"
"BX","1983","Crotona Ave","01","48.0","1"
"NY","27","W 48th St","27","18.0","1"
"NY","3","W 51st St","04","18.0","1"
"NY","427","Broadway","021","1.0","1"
"K","504","Flatbush Ave","C","71.0","1"
"K","585","E 34th St","C","67.0","1"
"K","8818","16th Ave","W","62.0","1"
"NY","17","Catherine St","58","5.0","1"
"NY","180","Bleecker St","054","6.0","1"
"Q","S","95th Ave","40","102.0","1"
"NY","77","Battery Pl","016","7.0","1"
"NY","256","W 40th St","41","14.0","1"
"NY","215","E 116th St","52","25.0","1"
"K","1140","E 98th St","U","69.0","1"
"Q","68-32","Loubet St","10","112.0","1"
"R","W","Prince St","05-A","120.0","1"
"NY","988","5th Ave","73","19.0","1"
"Q","E","142nd St","01-P","109.0","1"
"BX","3543","Barnes Ave","11","49.0","1"
"NY","166","E 74th St","55","19.0","1"
"NY","1200","Lexington Ave","54","19.0","1"
"BX","262","E Gun Hill Rd","01","52.0","1"
"Q","W","83rd Ave","L","112.0","1"
"K","W","Knapp St","N","61.0","1"
"R","1054","Hylan Blvd","04-A","122.0","1"
"NY","155","W 70th St","52","20.0","1"
"BX","1098","Union Ave","G","42.0","1"
"NY","1464","St Nicholas Ave","67","34.0","1"
"NY","114","W 47th St","33","18.0","1"
"NY","E","Bedford St","49","6.0","1"
"Q","30-03","32nd St","28","114.0","1"
"Q","31-06","31st St","28","114.0","1"
"NY","510","W 110th St","G","24.0","1"
"BX","1110","Westchester Ave","17","41.0","1"
"BX","2739","3rd Ave","68","42.0","1"
"Q","105-03","Jamaica Ave","35","102.0","1"
"Q","118-18","Metropolitan Ave","37","102.0","1"
"Q","N","Gothic Dr","16","107.0","1"
"NY","21B","Thompson St","064","1.0","1"
"NY","3959","Broadway","73","33.0","1"
"Q","45-04","82nd St","N-AM","110.0","1"
"Q","98-05","Astoria Blvd","V","115.0","1"
"Q","14946","Tahoe St","G","106.0","1"
"K","211","Powers St","17","90.0","1"
"NY","62","St Marks Pl","037","9.0","1"
"K","1698","E 21st St","03","61.0","1"
"Q","W","23rd St","D-AM","114.0","1"
"K","19","Monroe Pl","V","84.0","1"
"Q","68-37","108th St","09","112.0","1"
"Q","75-07","37th Ave","41","115.0","1"
"Q","45-47","Robinson St","04-A","109.0","1"
"K","674","Rogers Ave","C","67.0","1"
"K","2806","Beverley Rd","08","67.0","1"
"K","2729","W 33rd St","N","60.0","1"
"K","1011","Pacific St","CC2","77.0","1"
"NY","51","E 25th St","06","13.0","1"
"NY","2200","Frederick Douglass B","A","28.0","1"
"NY","272","E 3rd St","N","9.0","1"
"NY","17","E 13th St","36","6.0","1"
"BX","1493","Zerega Ave","D","43.0","1"
"NY","545","Lenox Ave","X","32.0","1"
"NY","252","W 139th St","N","32.0","1"
"K","E","Amboy St","T","73.0","1"
"BX","5979","Broadway","04","50.0","1"
"Q","47-08","Greenpoint Ave","D","108.0","1"
"BX","S","E 178th St","E","46.0","1"
"K","476","Jefferson St","J","83.0","1"
"Q","41-29","162nd St","04","109.0","1"
"Q","35-53","32nd St","29","114.0","1"
"K","100","6th Ave","19","77.0","1"
"Q","133-13","Cross Bay Blvd","T","106.0","1"
"BX","1060","Anderson Ave","B","44.0","1"
"BX","W","Metcalf Ave","G","43.0","1"
"NY","1279","1st Ave","B","19.0","1"
"Q","N","Juniper Ave","04-A","109.0","1"
"K","74","Bay 29th St","33","62.0","1"
"K","437","1st St","59","78.0","1"
"Q","17233","Baisley Blvd","O","113.0","1"
"NY","55","W 46th St","28","18.0","1"
"Q","59-62","53rd St","29","104.0","1"
"BX","494","E 167th St","02","42.0","1"
"Q","96-08","31st Ave","M","115.0","1"
"Q","N","Corona Ave","P","115.0","1"
"Q","S","71st Rd","G","107.0","1"
"Q","14119","70th Ave","G","107.0","1"
"K","98","Jefferson St","A","83.0","1"
"K","1203","Jefferson Ave","A","83.0","1"
"K","2037","W 7th St","N","62.0","1"
"NY","127","E 56th St","20","17.0","1"
"BX","550","E 187th St","10","48.0","1"
"Q","109-17","Springfield Blvd","Q","105.0","1"
"Q","10255","Queens Blvd","K","112.0","1"
"Q","316","Beach 96th St","W","100.0","1"
"NY","236","E 49th St","28","17.0","1"
"Q","S","59th Ave","A","104.0","1"
"NY","1435","Broadway","99","14.0","1"
"Q","W","89th St","J","106.0","1"
"BX","1017","Castle Hill Ave","49","43.0","1"
"BX","S","E 161st St","C","44.0","1"
"K","1703","Shore Pkwy Svc Rd","W","62.0","1"
"Q","43-15","Greenpoint Ave","I","108.0","1"
"K","535","Hinsdale St","T","75.0","1"
"NY","238","W 111th St","CC3","25.0","1"
"K","N","Livonia Ave","T","73.0","1"
"Q","453","Beach 43rd St","W","101.0","1"
"K","1609","81st St","W","62.0","1"
"Q","106-15","71st Ave","07","112.0","1"
"BX","728","E 149th St","G","40.0","1"
"NY","504","Grand St","009","5.0","1"
"Q","N","Austin St","21","112.0","1"
"NY","S","Monroe St","18","5.0","1"
"Q","46-26","67th St","B","108.0","1"
"BX","1090","Whitlock Ave","41","41.0","1"
"NY","502","Amsterdam Ave","50","24.0","1"
"Q","100-11","Queens Blvd","CC1","112.0","1"
"Q","75-49","67th Dr","D","104.0","1"
"BX","2","Clifford Pl","D","46.0","1"
"BX","3000","Grand Concourse","A","52.0","1"
"NY","N","W 123rd St","38","26.0","1"
"K","547","Morgan Ave","Q","94.0","1"
"NY","386","Columbus Ave","38","20.0","1"
"K","363","Willoughby Ave","C","79.0","1"
"K","614","Snediker Ave","W","75.0","1"
"K","80","Conselyea St","15","90.0","1"
"NY","487","Columbus Ave","67","20.0","1"
"NY","7","E 86th St","56","19.0","1"
"NY","5009","Broadway","E","34.0","1"
"K","593","E 37th St","C","67.0","1"
"K","1289","Prospect Ave","J","72.0","1"
"K","833","Caton Ave","09","70.0","1"
"NY","1405","2nd Ave","08","19.0","1"
"NY","360","Park Ave South","11","13.0","1"
"K","633","Macon St","A","81.0","1"
"K","900","Ocean Ave","R","70.0","1"
"NY","132","W 24th St","H","13.0","1"
"NY","1668","3rd Ave","14","19.0","1"
"NY","S","E 91st St","06","19.0","1"
"K","169","Jackson St","16","90.0","1"
"K","596","Manhattan Ave","SPCL","94.0","1"
"Q","85-05","35th Ave","42-A","115.0","1"
"NY","56","Battery Pl","V","1.0","1"
"Q","N","Atlantic Ave","W","102.0","1"
"NY","530","5th Ave","B","14.0","1"
"K","689","Lenox Rd","43","67.0","1"
"K","2210","Dean St","A","73.0","1"
"NY","1232","St Nicholas Ave","07","34.0","1"
"Q","166-05","Highland Ave","Q","107.0","1"
"Q","114-40","Van Wyck Expy","T","106.0","1"
"NY","1832","Madison Ave","C","23.0","1"
"K","728","Belmont Ave","A","75.0","1"
"NY","563","W 191st St","09","34.0","1"
"K","3814","13th Ave","CC1","66.0","1"
"K","25","Pilling St","Q","83.0","1"
"K","67","Washington St","A","84.0","1"
"K","1817","E 4th St","33","61.0","1"
"Q","175-20","Hillside Ave","I","107.0","1"
"K","198","Lincoln Ave","M","75.0","1"
"K","43","George St","U","83.0","1"
"NY","444","Madison Ave","09","18.0","1"
"K","E","62nd St","CC4","62.0","1"
"BX","2730","E Tremont Ave","09","45.0","1"
"BX","376","E Fordham Rd","42","52.0","1"
"Q","141-61","Coolidge Ave","14","107.0","1"
"K","411","Thatford Ave","Q","73.0","1"
"K","1631","St Marks Ave","Q","73.0","1"
"NY","S","Fulton St","50","1.0","1"
"K","438","Rogers Ave","C","67.0","1"
"NY","221","W 26th St","23","13.0","1"
"NY","176","Duane St","076","1.0","1"
"NY","125","Prince St","054","1.0","1"
"BX","1040","Clay Ave","O","44.0","1"
"K","1915","76th St","W","62.0","1"
"BX","N","Crotona Park","C","48.0","1"
"NY","48","Walker St","070","1.0","1"
"NY","W","5th Ave","32","23.0","1"
"K","7120","21st Ave","W","62.0","1"
"Q","36-54","Main St","44","109.0","1"
